Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres
8,4.7,21,44,2,1,5.99,1,Edu
8,4.7,31085,24,18,1,3.99,1,Edu
8,4.7,3528,24,9,1,3.99,1,Edu
9,4.0,11656,4.5,3,0,0,1,Entmt
9,4.3,296771,11,7,0,0,4,Entmt
9,3.5,10939,4.6,7,0,0,1,Entmt
9,4.6,22508,3.3,7,0,0,1,Entmt
9,4.2,10291,6.5,13,0,0,4,Entmt
9,3.8,6979,12,3,0,0,1,Entmt
9,4.3,103078,5.6,13,0,0,1,Entmt
9,4.4,17682,9.7,3,0,0,1,Entmt
9,4.4,37000,15,3,0,0,3,Entmt
9,3.7,1828284,52,10,0,0,1,Entmt
9,4.4,46916,4.5,3,0,0,1,Entmt
9,4.2,702975,49,16,0,0,1,Entmt
9,4.2,32458,18,13,0,0,1,Entmt
9,4.5,235496,13,7,0,0,1,Entmt
9,4.7,11661,4.0,3,0,0,1,Entmt
9,4.5,653008,16,7,0,0,1,Entmt
9,4.5,23063,17,3,0,0,1,Entmt
9,4.2,411683,24,16,0,0,4,Entmt
9,4.2,501498,12,10,0,0,4,Entmt
9,4.1,29690,78,3,0,0,4,Entmt
9,4.2,613059,25,16,0,0,1,Entmt
9,4.3,1633682,57,10,0,0,1,Entmt
9,3.9,2646,9.1,9,0,0,4,Entmt
9,4.1,21867,39,3,0,0,4,Entmt
9,4.5,653008,16,7,0,0,1,Entmt
9,3.6,2639,8.5,9,0,0,1,Entmt
9,4.3,1511,12,9,0,0,1,Entmt
9,4.3,44550,72,3,0,0,1,Entmt
9,4.2,501497,12,10,0,0,4,Entmt
9,4.1,1033,16,9,0,0,4,Entmt
9,4.2,2442,9.6,9,0,0,4,Entmt
9,4.2,155234,22,3,0,0,4,Entmt
9,4.5,12216,13,3,0,0,4,Entmt
9,3.8,92058,12,7,0,0,4,Entmt
9,3.0,493,23,15,0,0,1,Entmt
9,4.1,33387,20,3,0,0,4,Entmt
9,4.2,123279,25,7,0,0,2,Entmt
9,4.1,27424,17,3,0,0,4,Entmt
9,4.0,29706,19,3,0,0,4,Entmt
9,4.4,288150,21,13,0,0,4,Entmt
9,4.2,14807,19,3,0,0,4,Entmt
9,4.0,35928,19,3,0,0,4,Entmt
9,4.3,64448,4.4,3,0,0,3,Entmt
9,3.9,22378,19,3,0,0,4,Entmt
9,4.2,501498,12,10,0,0,4,Entmt
9,4.3,296829,11,7,0,0,4,Entmt
9,3.8,92058,12,7,0,0,4,Entmt
9,4.2,123279,25,7,0,0,2,Entmt
9,4.4,288150,21,13,0,0,4,Entmt
9,4.5,16372,13,18,0,0,4,Entmt
9,4.1,58028,17,13,0,0,4,Entmt
9,4.1,33387,20,3,0,0,4,Entmt
9,4.5,736864,20,7,0,0,4,Entmt
9,4.0,29706,19,3,0,0,4,Entmt
9,4.1,27424,17,3,0,0,4,Entmt
9,3.6,1968,21,18,0,0,1,Entmt
9,3.8,35279,15,3,0,0,4,Entmt
9,4.0,35931,19,3,0,0,4,Entmt
9,4.2,14807,19,3,0,0,4,Entmt
9,3.7,17247,7.2,3,0,0,2,Entmt
9,3.8,87723,32,7,0,0,4,Entmt
9,3.7,197774,44,7,0,0,3,Entmt
9,3.9,8674,19,3,0,0,4,Entmt
9,4.3,296771,11,7,0,0,4,Entmt
9,4.2,123279,25,7,0,0,2,Entmt
9,4.5,653008,16,7,0,0,1,Entmt
9,4.1,33387,20,3,0,0,4,Entmt
9,4.4,288150,21,13,0,0,4,Entmt
9,4.1,115033,30,7,0,0,1,Entmt
9,3.9,801,57,9,0,0,4,Entmt
9,4.0,29706,19,3,0,0,4,Entmt
9,4.1,27424,17,3,0,0,4,Entmt
9,3.8,35279,15,3,0,0,4,Entmt
9,4.0,35931,19,3,0,0,4,Entmt
9,3.9,22378,19,3,0,0,4,Entmt
9,4.2,14807,19,3,0,0,4,Entmt
9,3.7,197774,44,7,0,0,3,Entmt
9,3.9,8674,19,3,0,0,4,Entmt
9,4.2,8968,35,3,0,0,1,Entmt
9,4.3,303,44,6,0,0,4,Entmt
9,4.3,1856,20,9,0,0,4,Entmt
9,4.6,50725,19,13,0,0,1,Entmt
9,4.2,123279,25,7,0,0,2,Entmt
9,4.5,1575,43,9,0,0,1,Entmt
9,4.2,23666,3.6,3,0,0,4,Entmt
9,4.4,67554,7.7,3,0,0,4,Entmt
9,4.2,38769,44,3,0,0,3,Entmt
9,4.3,160164,12,7,0,0,4,Entmt
9,4.6,3771,53,9,1,2.99,3,Entmt
9,4.3,256664,77,7,0,0,1,Entmt
10,4.0,3782,9.5,9,0,0,1,Events
10,4.0,40113,36,13,0,0,1,Events
10,4.5,7074,6.3,18,0,0,1,Events
10,4.5,2153,5.9,15,0,0,1,Events
10,4.0,20611,12,3,0,0,4,Events
10,4.2,811,2.8,6,0,0,1,Events
10,4.4,15558,26,3,0,0,1,Events
10,4.6,573,8.7,9,0,0,1,Events
10,4.6,8232,53,3,0,0,1,Events
10,4.6,3874,14,9,0,0,1,Events
10,4.4,464,8.9,9,0,0,1,Events
10,4.6,731,11,15,0,0,1,Events
10,4.9,69,334,2,0,0,4,Events
10,4.5,8800,24,3,0,0,1,Events
10,4.6,99,13,6,0,0,1,Events
10,4.3,456,2.8,15,0,0,1,Events
10,4.3,5839,3.5,9,0,0,1,Events
10,5.0,4,61,17,0,0,1,Events
10,4.4,663,6.0,9,0,0,1,Events
10,5.0,16,2.3,8,0,0,1,Events
10,4.5,1065,9.0,9,0,0,1,Events
10,4.8,12,29,2,0,0,2,Events
10,4.4,4298,4.4,9,0,0,1,Events
10,5.0,1,21,8,0,0,1,Events
10,3.7,100,27,15,0,0,1,Events
10,4.1,399,24,9,0,0,1,Events
10,4.8,28,6.3,2,0,0,1,Events
10,4.6,7,3.8,17,0,0,4,Events
12,3.6,52306,42,13,0,0,1,Finance
12,3.8,42644,19,13,0,0,1,Finance
12,4.2,278082,70,7,0,0,1,Finance
12,4.2,6076,32,18,0,0,1,Finance
12,4.2,112656,93,13,0,0,1,Finance
12,4.2,957973,40,7,0,0,1,Finance
12,4.7,130582,24,13,0,0,1,Finance
12,4.7,167168,20,3,0,0,1,Finance
12,4.0,34428,15,7,0,0,1,Finance
12,3.6,15247,28,3,0,0,1,Finance
12,4.0,48445,10,13,0,0,1,Finance
12,4.2,21996,14,3,0,0,1,Finance
12,4.0,12073,42,3,0,0,1,Finance
12,4.1,111632,65,3,0,0,1,Finance
12,4.4,250706,37,7,0,0,1,Finance
12,4.5,64959,39,3,0,0,1,Finance
12,4.3,659741,47,16,0,0,1,Finance
12,4.6,510392,79,7,0,0,1,Finance
12,4.3,7215,18,3,0,0,1,Finance
12,4.5,60449,100,3,0,0,1,Finance
12,4.5,381788,32,7,0,0,1,Finance
12,3.6,10697,46,3,0,0,1,Finance
12,4.1,31804,9.8,13,0,0,1,Finance
12,3.5,3856,8.2,3,0,0,1,Finance
12,4.4,199684,18,13,0,0,1,Finance
12,4.5,1336246,39,7,0,0,1,Finance
12,4.2,257,44,6,0,0,1,Finance
12,4.2,283,5.0,9,0,0,1,Finance
12,4.8,12304,21,9,0,0,1,Finance
12,4.5,8188,22,9,0,0,1,Finance
12,4.2,11919,23,3,0,0,1,Finance
12,4.4,21570,27,3,0,0,1,Finance
12,4.2,283,5.0,9,0,0,1,Finance
12,4.6,16961,32,18,0,0,1,Finance
12,4.6,111254,7.4,3,0,0,1,Finance
12,4.4,7731,24,9,0,0,1,Finance
12,4.3,5928,22,18,0,0,1,Finance
12,4.2,6148,10,3,0,0,1,Finance
12,3.8,861,17,9,0,0,1,Finance
12,4.5,8662,38,9,0,0,1,Finance
12,4.6,23130,46,3,0,0,1,Finance
12,4.6,69973,3.8,3,0,0,1,Finance
12,4.7,1311,9.3,15,0,0,1,Finance
12,4.6,26587,8.4,3,0,0,1,Finance
12,4.6,2417,28,9,0,0,1,Finance
12,3.8,1054,9.7,9,0,0,1,Finance
12,4.3,25166,11,3,0,0,1,Finance
12,4.5,19870,7.4,3,0,0,1,Finance
12,4.6,3596,19,9,0,0,1,Finance
12,4.6,161440,16,3,0,0,1,Finance
12,4.7,7514,14,9,0,0,1,Finance
12,4.5,46106,22,3,0,0,1,Finance
12,4.4,15141,25,3,0,0,1,Finance
12,3.9,714,3.6,15,0,0,1,Finance
12,4.1,4344,4.5,18,0,0,1,Finance
12,4.4,42809,23,3,0,0,1,Finance
12,4.4,1922,4.2,9,0,0,1,Finance
12,3.9,10658,58,3,0,0,1,Finance
12,4.5,78361,22,3,0,0,1,Finance
12,4.1,13868,1.4,3,0,0,1,Finance
12,4.6,11066,9.1,18,0,0,1,Finance
12,4.5,8188,22,9,0,0,1,Finance
12,4.3,685,21,15,0,0,1,Finance
12,4.4,3780,11,9,0,0,1,Finance
12,4.1,15192,38,3,0,0,1,Finance
12,4.4,5950,12,18,0,0,1,Finance
12,4.2,15993,45,3,0,0,1,Finance
12,4.3,5905,50,18,0,0,1,Finance
12,4.4,7731,24,9,0,0,1,Finance
12,4.3,659760,47,16,0,0,1,Finance
12,4.3,14627,23,3,0,0,1,Finance
12,3.9,1098,46,9,0,0,1,Finance
12,4.1,2898,45,9,0,0,1,Finance
12,4.1,70782,50,3,0,0,1,Finance
12,4.2,11264,24,3,0,0,1,Finance
12,4.5,100997,33,13,0,0,1,Finance
12,4.7,3290,12,15,0,0,1,Finance
12,4.4,341090,53,7,0,0,1,Finance
12,4.6,964,14,6,0,0,1,Finance
12,4.6,87951,68,13,0,0,1,Finance
12,4.4,250719,37,7,0,0,1,Finance
12,4.6,510401,79,7,0,0,1,Finance
12,4.3,24729,32,3,0,0,1,Finance
12,4.0,78306,46,13,0,0,1,Finance
12,4.4,43313,40,3,0,0,1,Finance
12,4.6,1374549,32,7,0,0,1,Finance
12,4.1,6998,24,3,0,0,1,Finance
13,3.6,145323,42,7,0,0,1,FD
13,4.1,64784,13,7,0,0,1,FD
13,4.6,32997,13,3,0,0,1,FD
13,4.7,2707,8.9,9,0,0,1,FD
13,4.7,611136,19,7,0,0,1,FD
13,4.1,2473,14,18,0,0,1,FD
13,3.4,109784,64,7,0,0,1,FD
13,3.8,3320,8.4,18,0,0,1,FD
13,3.7,61,11,15,0,0,1,FD
13,4.2,68103,66,3,0,0,1,FD
13,3.5,10741,41,3,0,0,1,FD
13,4.7,3803,15,18,0,0,1,FD
13,4.5,155944,35,13,0,0,1,FD
13,4.2,10159,36,3,0,0,1,FD
13,4.3,28008,17,13,0,0,1,FD
13,4.0,43614,25,3,0,0,1,FD
13,4.5,455377,35,7,0,0,1,FD
13,4.6,1398,10,9,0,0,2,FD
13,4.1,32405,12,13,0,0,1,FD
13,3.8,22513,11,3,0,0,1,FD
13,4.2,8509,17,3,0,0,1,FD
13,4.3,19314,43,3,0,0,1,FD
13,3.8,21314,41,3,0,0,1,FD
13,3.7,731,43,9,0,0,1,FD
13,4.5,454,16,9,0,0,1,FD
13,3.6,14952,39,3,0,0,1,FD
13,4.8,1250,13,15,0,0,1,FD
13,3.3,1726,30,18,0,0,1,FD
13,4.7,14065,7.1,18,0,0,1,FD
13,4.6,556,23,9,0,0,4,FD
13,4.6,4925,17,3,0,0,1,FD
13,3.4,6507,18,3,0,0,1,FD
13,4.0,1077,17,9,0,0,1,FD
13,4.5,9066,15,18,0,0,1,FD
13,4.4,1962,22,9,0,0,1,FD
13,4.0,196,9.0,6,0,0,2,FD
13,4.1,278,7.2,15,0,0,1,FD
13,4.1,1268,2.3,15,1,4.99,1,FD
13,4.5,91359,27,3,0,0,1,FD
13,4.5,131569,8.2,7,0,0,1,FD
13,4.3,31986,76,3,0,0,4,FD
13,3.6,22875,22,3,0,0,1,FD
13,4.6,90242,19,13,0,0,1,FD
13,3.9,464,28,15,0,0,1,FD
13,4.5,155944,35,13,0,0,1,FD
13,3.6,22875,22,3,0,0,1,FD
13,4.6,7690,25,9,0,0,1,FD
13,4.4,321134,30,7,0,0,1,FD
13,4.2,3755,8.5,9,0,0,1,FD
13,4.3,28009,17,13,0,0,1,FD
13,4.2,333208,34,7,0,0,1,FD
13,4.5,35218,34,3,0,0,1,FD
13,4.3,37517,17,13,0,0,1,FD
13,4.0,292969,16,7,0,0,1,FD
15,4.8,428156,15,7,0,0,1,Health
15,4.0,1577,2.2,18,0,0,1,Health
15,4.9,38098,11,13,0,0,1,Health
15,4.8,31139,6.9,3,0,0,1,Health
15,4.9,272337,13,7,0,0,1,Health
15,4.8,220125,11,7,0,0,1,Health
15,4.4,400592,2.9,7,0,0,1,Health
15,3.3,20098,25,7,0,0,1,Health
15,4.7,117925,7.0,7,0,0,1,Health
15,4.6,548021,27,7,0,0,1,Health
15,4.8,48276,7.5,3,0,0,1,Health
15,4.8,12705,15,3,0,0,1,Health
15,4.5,706,9.4,9,0,0,1,Health
15,4.4,465,6.4,18,0,0,1,Health
15,4.5,644,5.5,9,0,0,1,Health
15,4.5,6238,3.9,18,0,0,1,Health
15,4.5,144040,55,13,0,0,1,Health
15,4.8,51227,28,3,0,0,1,Health
15,4.6,199,8.8,15,0,0,1,Health
15,4.5,9116,4.0,18,0,0,1,Health
15,4.7,2071,6.9,9,0,0,1,Health
15,4.7,50294,11,3,0,0,1,Health
15,4.2,1140,5.5,18,0,0,4,Health
15,4.2,14709,15,13,0,0,1,Health
15,4.4,12029,4.3,3,0,0,1,Health
15,4.6,2880,7.1,9,0,0,1,Health
15,4.2,270267,58,13,0,0,1,Health
15,4.5,8642,18,9,0,0,1,Health
15,3.7,1861,1.5,3,0,0,1,Health
15,4.5,1203,6.5,18,0,0,1,Health
15,4.6,299,11,9,0,0,1,Health
15,4.6,115721,67,7,0,0,1,Health
15,4.5,183662,57,13,0,0,1,Health
15,4.5,27393,59,3,0,0,3,Health
15,4.6,10445,48,18,0,0,1,Health
15,4.0,49479,57,3,0,0,4,Health
15,4.3,4848,13,3,0,0,1,Health
15,4.6,205299,31,13,0,0,1,Health
15,4.9,66791,10,3,0,0,1,Health
15,4.5,183669,57,13,0,0,1,Health
15,4.6,5420,21,18,0,0,1,Health
15,4.5,130104,25,7,0,0,1,Health
15,4.6,251534,93,7,0,0,1,Health
15,4.6,28951,60,3,0,0,1,Health
15,4.5,60096,27,13,0,0,4,Health
15,4.5,106547,54,3,0,0,1,Health
15,4.5,27396,59,3,0,0,3,Health
15,4.6,109756,78,13,0,0,1,Health
15,4.4,38343,55,3,0,0,1,Health
15,4.6,115721,67,7,0,0,1,Health
15,4.4,70769,35,13,0,0,1,Health
15,4.4,26540,43,3,0,0,1,Health
15,4.2,1608,39,9,0,0,1,Health
15,4.5,19074,4.2,3,0,0,1,Health
15,4.5,7976,44,18,0,0,1,Health
15,4.4,7586,45,18,0,0,1,Health
15,4.6,48226,28,3,0,0,1,Health
15,4.6,1026,29,6,1,3.99,1,Health
15,4.9,28945,12,18,0,0,4,Health
15,4.4,11506,15,9,0,0,1,Health
15,4.3,1288,31,9,0,0,1,Health
15,4.7,11689,20,18,0,0,1,Health
15,4.6,77563,39,7,0,0,1,Health
15,4.3,5499,94,9,0,0,1,Health
15,4.4,70769,35,13,0,0,1,Health
15,4.3,26652,41,3,0,0,1,Health
15,4.6,71269,49,3,0,0,1,Health
15,4.6,20301,22,3,0,0,1,Health
15,4.6,56145,23,3,0,0,1,Health
15,4.6,20326,28,3,0,0,4,Health
15,4.5,12955,7.2,3,0,0,4,Health
15,4.1,2681,6.5,18,0,0,1,Health
15,4.6,4102,24,18,0,0,2,Health
15,4.8,570242,20,7,0,0,1,Health
15,4.5,121838,15,13,0,0,1,Health
15,4.4,12858,55,18,0,0,1,Health
15,4.5,50679,38,3,0,0,1,Health
15,4.3,16943,32,3,0,0,1,Health
15,4.6,623,40,15,0,0,2,Health
15,4.5,27396,59,3,0,0,3,Health
15,4.4,70416,23,13,0,0,1,Health
15,4.7,15674,6.1,3,0,0,1,Health
15,4.2,270294,58,13,0,0,1,Health
15,4.5,144050,55,13,0,0,1,Health
15,4.5,183669,57,13,0,0,1,Health
15,4.6,251534,93,7,0,0,1,Health
15,4.6,28951,60,3,0,0,1,Health
15,4.5,27439,19,3,0,0,1,Health
15,4.0,2490,3.8,18,0,0,2,Health
15,4.6,24094,18,3,0,0,1,Health
15,4.1,18539,57,3,0,0,1,Health
15,4.0,3061,5.5,9,0,0,1,Health
15,4.4,20547,5.7,3,0,0,1,Health
15,4.1,3405,51,9,0,0,1,Health
15,3.5,217,9.4,15,0,0,4,Health
15,4.3,7895,3.3,18,0,0,1,Health
15,4.2,1324,4.0,9,0,0,1,Health
15,4.5,27439,19,3,0,0,1,Health
15,4.0,2490,3.8,18,0,0,2,Health
15,4.5,126017,4.3,13,0,0,1,Health
15,4.6,24094,18,3,0,0,1,Health
15,4.4,20547,5.7,3,0,0,1,Health
15,4.1,2469,3.6,9,0,0,1,Health
15,4.0,3061,5.5,9,0,0,1,Health
15,4.1,18539,57,3,0,0,1,Health
15,4.1,3405,51,9,0,0,1,Health
15,4.2,270294,58,13,0,0,1,Health
15,3.5,217,9.4,15,0,0,4,Health
15,4.3,7895,3.3,18,0,0,1,Health
15,4.2,1324,4.0,9,0,0,1,Health
15,4.5,14394,9.9,18,0,0,1,Health
15,4.4,26540,43,3,0,0,1,Health
15,3.7,1812,37,9,0,0,1,Health
15,4.6,4642,40,9,0,0,1,Health
15,4.7,16570,73,18,0,0,1,Health
15,4.6,48226,28,3,0,0,1,Health
15,4.0,2894,23,18,0,0,2,Health
15,4.4,5038,10,18,0,0,1,Health
15,4.4,11506,15,9,0,0,1,Health
15,4.8,31665,8.4,3,0,0,1,Health
15,4.6,205299,31,13,0,0,1,Health
15,4.4,57634,41,3,0,0,1,Health
15,4.7,11689,20,18,0,0,1,Health
15,4.6,77563,39,7,0,0,1,Health
15,4.4,70769,35,13,0,0,1,Health
16,4.5,417907,34,7,0,0,1,House
16,4.8,3167,7.5,9,0,0,1,House
16,4.5,162243,12,7,0,0,1,House
16,4.1,65913,7.7,13,0,0,1,House
16,4.1,24977,21,3,0,0,1,House
16,4.0,6000,18,3,0,0,1,House
16,4.3,37711,40,3,0,0,1,House
16,3.7,2758,8.6,18,0,0,1,House
16,4.2,7573,18,3,0,0,1,House
16,4.5,8481,7.5,3,0,0,1,House
16,4.3,10054,9.1,3,0,0,1,House
16,3.9,10117,13,3,0,0,1,House
16,4.3,3522,15,9,0,0,1,House
16,4.6,36857,19,3,0,0,1,House
16,4.4,23013,26,13,0,0,1,House
16,4.7,114,8.3,6,0,0,4,House
16,3.4,287,27,9,0,0,1,House
16,4.3,4435,7.9,18,0,0,1,House
16,4.0,4281,27,9,0,0,1,House
16,4.0,7508,5.1,3,0,0,1,House
16,3.8,491,15,9,0,0,1,House
16,4.3,22584,16,3,0,0,1,House
16,3.6,4087,9.2,18,0,0,1,House
16,4.6,2669,10,18,0,0,4,House
16,4.5,7619,13,9,0,0,1,House
16,4.7,126,1.9,6,0,0,1,House
16,4.3,273,7.0,15,0,0,1,House
16,3.7,2248,15,9,0,0,1,House
16,4.2,809,7.8,9,0,0,1,House
16,3.4,3280,77,3,0,0,1,House
16,3.9,1478,5.7,9,0,0,1,House
16,4.0,2382,5.9,18,0,0,1,House
16,4.0,4450,7.6,3,0,0,1,House
16,4.0,515,5.8,15,0,0,1,House
16,4.0,4465,5.8,3,0,0,1,House
16,4.1,2427,5.3,18,0,0,1,House
16,3.9,6631,5.5,3,0,0,1,House
16,4.4,11200,25,3,0,0,1,House
16,4.4,6896,35,18,0,0,1,House
16,4.3,4435,7.9,18,0,0,1,House
16,4.6,36857,19,3,0,0,1,House
16,4.5,8481,7.5,3,0,0,1,House
16,4.5,162243,12,7,0,0,1,House
16,4.5,417907,34,7,0,0,1,House
16,4.3,3834,30,18,0,0,1,House
16,4.3,22584,16,3,0,0,1,House
16,4.1,81,16,15,0,0,1,House
17,4.4,58,15,6,0,0,1,LibDemo
17,4.6,3014,21,9,0,0,1,LibDemo
17,4.1,923,4.3,9,0,0,1,LibDemo
17,3.8,67007,232,13,0,0,1,LibDemo
17,4.6,539,99,15,0,0,1,LibDemo
17,3.5,126862,624,7,0,0,1,LibDemo
17,4.7,48,6.9,2,0,0,1,LibDemo
17,4.3,1465,7.0,9,0,0,1,LibDemo
17,4.5,929,7.0,15,0,0,1,LibDemo
17,4.4,783,6.4,9,0,0,1,LibDemo
17,4.3,434,16,9,0,0,1,LibDemo
17,4.3,411,95,15,0,0,1,LibDemo
17,4.6,237,8.5,15,0,0,1,LibDemo
17,4.6,2580,20,9,0,0,1,LibDemo
17,4.2,130272,50,7,0,0,1,LibDemo
17,4.6,130,12,6,0,0,1,LibDemo
17,4.4,7396,22,18,0,0,1,LibDemo
17,3.9,58055,41,13,0,0,1,LibDemo
17,4.5,1703,22,9,0,0,1,LibDemo
17,3.8,7750,292,3,0,0,1,LibDemo
17,4.3,6,5.5,6,0,0,1,LibDemo
17,5.0,26,2.5,2,0,0,1,LibDemo
17,3.2,1919,8.1,18,0,0,1,LibDemo
17,4.5,60170,28,3,0,0,1,LibDemo
17,4.7,831,24,9,0,0,1,LibDemo
17,4.0,8671,3.1,3,0,0,1,LibDemo
17,3.8,912,13,18,0,0,1,LibDemo
17,4.7,2639,19,18,0,0,1,LibDemo
17,4.5,399,9.5,9,0,0,1,LibDemo
17,4.2,3945,9.4,18,0,0,1,LibDemo
17,4.1,3781,36,3,0,0,1,LibDemo
17,3.1,1267,55,9,0,0,1,LibDemo
18,4.1,18968,32,13,0,0,4,Lifestyle
18,4.1,47497,34,7,0,0,1,Lifestyle
18,4.3,601,5.1,9,0,0,1,Lifestyle
18,4.0,140995,100,7,0,0,1,Lifestyle
18,4.6,51357,80,13,0,0,1,Lifestyle
18,4.4,13565,3.3,3,0,0,1,Lifestyle
18,4.4,39364,28,13,0,0,1,Lifestyle
18,4.3,7287,5.0,3,0,0,1,Lifestyle
18,4.6,161143,11,7,0,0,2,Lifestyle
18,3.2,16168,55,3,0,0,1,Lifestyle
18,4.5,100,7.1,3,0,0,1,Lifestyle
18,4.6,116079,3.2,13,0,0,1,Lifestyle
18,4.6,815893,4.4,7,0,0,1,Lifestyle
18,4.3,985,16,18,0,0,1,Lifestyle
18,3.0,4260,6.3,13,0,0,1,Lifestyle
18,4.4,726074,45,7,0,0,1,Lifestyle
18,4.4,3829,23,3,0,0,1,Lifestyle
18,4.3,33572,37,3,0,0,1,Lifestyle
18,3.5,6145,13,7,0,0,1,Lifestyle
18,4.3,34327,8.1,13,0,0,1,Lifestyle
18,4.5,7457,13,3,0,0,4,Lifestyle
18,3.7,41941,14,7,0,0,1,Lifestyle
18,4.5,82145,30,16,0,0,1,Lifestyle
18,4.2,10944,36,3,0,0,1,Lifestyle
18,4.3,665,3.0,18,0,0,1,Lifestyle
18,4.6,2167,1.4,18,0,0,1,Lifestyle
18,4.5,53652,39,3,0,0,1,Lifestyle
18,3.9,18961,1.8,13,0,0,1,Lifestyle
18,4.3,9412,1.7,3,0,0,1,Lifestyle
18,3.3,9663,19,3,0,0,1,Lifestyle
18,4.7,2225,15,9,0,0,1,Lifestyle
18,4.2,23164,10.0,3,0,0,3,Lifestyle
18,3.2,3031,2.7,3,0,0,1,Lifestyle
18,4.4,95557,16,7,0,0,1,Lifestyle
18,3.5,7869,21,3,0,0,1,Lifestyle
18,3.7,4212,20,3,0,0,1,Lifestyle
18,3.8,17368,14,7,0,0,1,Lifestyle
18,3.8,6554,76,18,0,0,4,Lifestyle
18,3.7,33264,18,7,0,0,1,Lifestyle
18,4.6,34782,12,3,0,0,1,Lifestyle
18,4.0,6676,6.2,3,0,0,1,Lifestyle
18,3.8,1797,6.8,9,0,0,1,Lifestyle
18,4.7,20304,24,18,0,0,1,Lifestyle
18,3.9,7376,19,3,0,0,1,Lifestyle
18,4.1,49147,13,3,0,0,1,Lifestyle
18,4.6,69177,15,3,0,0,4,Lifestyle
18,4.2,3448,13,9,0,0,1,Lifestyle
18,4.2,3788,44,3,0,0,1,Lifestyle
18,4.6,1658,9.7,9,0,0,1,Lifestyle
18,4.7,20304,24,18,0,0,1,Lifestyle
18,4.1,3309,13,18,0,0,1,Lifestyle
18,3.9,987,4.5,6,0,0,1,Lifestyle
18,4.0,5208,4.5,9,0,0,4,Lifestyle
18,4.1,78298,29,13,0,0,1,Lifestyle
18,4.6,34802,12,3,0,0,1,Lifestyle
18,4.1,6808,12,18,0,0,4,Lifestyle
18,4.1,360,4.6,6,0,0,1,Lifestyle
18,4.4,16637,10,3,0,0,1,Lifestyle
18,3.8,1797,6.8,9,0,0,1,Lifestyle
18,4.3,95904,33,7,0,0,1,Lifestyle
18,4.1,6808,12,18,0,0,4,Lifestyle
18,4.1,360,4.6,6,0,0,1,Lifestyle
18,4.4,16637,10,3,0,0,1,Lifestyle
18,3.8,1797,6.8,9,0,0,1,Lifestyle
18,4.3,95905,33,7,0,0,1,Lifestyle
18,4.4,3114,13,9,0,0,1,Lifestyle
18,4.2,220,15,15,0,0,1,Lifestyle
18,4.4,33,23,12,0,0,1,Lifestyle
18,4.3,1533,7.7,9,0,0,1,Lifestyle
18,4.0,3937,15,9,0,0,1,Lifestyle
18,4.2,894,25,15,0,0,1,Lifestyle
18,3.9,2042,3.0,9,0,0,1,Lifestyle
18,4.4,13213,22,3,0,0,1,Lifestyle
18,4.5,10097,7.5,18,0,0,1,Lifestyle
18,4.8,28588,24,3,0,0,1,Lifestyle
18,4.5,10544,44,3,0,0,1,Lifestyle
18,4.5,3346,14,9,0,0,4,Lifestyle
14,4.5,4447388,67,10,0,0,2,Adventure
14,4.5,27722264,76,4,0,0,2,Arcade
14,4.4,22426677,74,19,0,0,1,Casual
14,4.7,254258,23,7,0,0,1,Card
14,4.5,148897,46,7,0,0,1,Casual
14,4.2,369203,24,16,0,0,1,Casual
14,4.6,23133508,97,10,0,0,2,Strategy
14,4.3,8118609,62,19,0,0,1,Action
14,4.3,10485308,24,19,0,0,1,Casual
14,4.2,1497361,33,10,0,0,1,Action
14,4.6,59800,7.8,13,0,0,1,Puzzle
14,4.4,2610526,46,10,0,0,1,Arcade
14,4.4,4066989,69,10,0,0,2,Strategy
14,4.5,3778921,75,10,0,0,1,Arcade
14,4.4,6198563,67,10,0,0,1,Casual
14,4.3,10306,50,3,0,0,3,Action
14,4.6,44891723,98,10,0,0,2,Strategy
14,4.2,17039,4.9,13,0,0,1,Puzzle
14,4.2,685981,37,10,0,0,1,Arcade
14,4.5,10393,18,3,0,0,1,Arcade
14,4.5,14198297,52,10,0,0,1,Sports
14,4.7,1732263,78,16,0,0,1,Puzzle
14,4.7,295241,3.9,7,0,0,1,Word
14,4.5,1135631,59,16,0,0,4,Arcade
14,4.4,5566669,97,10,0,0,1,Arcade
14,4.3,1295557,11,10,0,0,1,Puzzle
14,3.8,270687,38,7,0,0,4,Racing
14,4.1,68057,85,7,0,0,1,Casual
14,4.3,1300490,78,16,0,0,1,Puzzle
14,4.4,8923587,63,10,0,0,1,Racing
14,4.3,42053,24,7,0,0,1,Puzzle
14,4.4,257724,69,7,0,0,2,Sports
14,4.7,990491,75,7,0,0,1,Action
14,4.4,7614130,70,10,0,0,1,Casual
14,4.6,760628,63,7,0,0,1,Arcade
14,4.5,9881829,99,10,0,0,1,Casual
14,4.4,2123381,49,10,0,0,1,Puzzle
14,4.5,27723193,76,4,0,0,2,Arcade
14,4.5,4447346,67,10,0,0,2,Adventure
14,4.3,10485334,24,19,0,0,1,Casual
14,4.5,14198602,52,10,0,0,1,Sports
14,4.6,44891723,98,10,0,0,2,Strategy
14,4.4,22428456,74,19,0,0,1,Casual
14,4.4,4066980,69,10,0,0,2,Strategy
14,4.5,3197865,82,10,0,0,1,Arcade
14,4.6,5418675,96,10,0,0,1,Sports
14,4.5,9881908,99,10,0,0,1,Casual
